name,pct_change,total_mv,up_num,down_num
东数西算,-4.28,102075603.2,9.0,49.0
重组蛋白,-3.22,14947143.4,0.0,14.0
数字经济,-5.4,167818176.0,11.0,149.0
新冠药物,-3.53,55441409.6,3.0,54.0
百元股,-1.89,1160000281.6,20.0,59.0
地下管网,-4.58,29663227.2,4.0,39.0
电子纸概念,-4.46,35914192.0,2.0,12.0
幽门螺杆菌概念,-3.82,48104892.8,5.0,46.0
虚拟数字人,-7.15,345467246.4,1.0,81.0
DRG/DIP,-6.87,13587142.6,0.0,16.0
低价股,-5.52,166206544.0,3.0,159.0
动力电池回收,-3.39,69631036.8,2.0,35.0
昨日连板_含一字,0.86,21434760.7,9.0,8.0
昨日涨停_含一字,-2.09,71473124.8,32.0,64.0
EDR概念,-4.79,26137026.1,1.0,12.0
IGBT概念,-3.19,194448900.8,5.0,32.0
数据安全,-5.67,92534891.2,4.0,74.0
调味品概念,-2.86,73661606.4,4.0,28.0
预制菜概念,-4.84,67937833.6,3.0,54.0
绿色电力,-1.95,490199014.4,29.0,100.0
培育钻石,7.32,14667402.3,11.0,3.0
职业教育,-6.31,64757190.4,5.0,66.0
发电机概念,-3.63,11731600.8,4.0,16.0
华为欧拉,-4.68,30950465.6,1.0,16.0
PVDF概念,-0.51,25494454.6,7.0,8.0
环氧丙烷,-2.86,32978465.6,3.0,12.0
磷化工,-3.18,70607371.2,5.0,39.0
元宇宙概念,-6.24,449535436.8,4.0,138.0
国资云概念,-4.3,33222328.0,1.0,17.0
植物照明,-3.08,16107833.8,3.0,14.0
碳基材料,-3.46,18206464.5,1.0,18.0
专精特新,-4.44,444482944.0,53.0,714.0
工业母机,-4.0,118901713.6,8.0,75.0
抽水蓄能,-1.41,92438073.6,8.0,24.0
激光雷达,-4.44,43636912.0,2.0,32.0
内贸流通,-4.3,150096310.4,16.0,152.0
宁组合,-1.19,399393508.8,6.0,18.0
茅指数,-0.66,1280012032.0,16.0,26.0
机器视觉,-5.67,46912020.8,3.0,64.0
NFT概念,-6.67,51382548.8,1.0,55.0
毛发医疗,-3.76,9271582.5,1.0,14.0
华为昇腾,-5.99,33850542.4,0.0,26.0
空间站概念,-4.3,19634513.7,1.0,18.0
宠物经济,-4.64,24263101.1,2.0,34.0
REITs概念,-3.13,87489561.6,4.0,21.0
工程机械概念,-2.35,89931926.4,16.0,32.0
快递概念,-4.47,59162515.2,3.0,39.0
储能,-3.38,764671052.8,43.0,280.0
钠离子电池,-3.28,192847420.8,7.0,44.0
CAR-T细胞疗法,-4.54,41537379.2,1.0,21.0
换电概念,-4.13,83971355.2,5.0,44.0
华为汽车,-4.05,152420662.4,11.0,89.0
核污染防治,-4.01,39458792.0,3.0,28.0
电子车牌,-6.62,16375298.4,0.0,18.0
工业气体,-3.17,38101369.6,3.0,24.0
化债(AMC)概念,-4.13,104893659.2,5.0,57.0
低碳冶金,-0.57,31105360.0,2.0,6.0
光伏建筑一体化,-4.16,107617208.0,4.0,79.0
碳化硅,-2.35,56555539.2,6.0,29.0
被动元件,-3.64,38261921.6,1.0,25.0
磁悬浮概念,-3.78,74758212.8,4.0,25.0
化妆品概念,-4.58,68152926.4,3.0,53.0
注射器概念,-3.87,7599917.8,1.0,12.0
快手概念,-7.13,25731864.1,1.0,30.0
注册制次新股,-3.61,69881467.2,9.0,70.0
生物识别,-4.91,105180166.4,2.0,48.0
汽车芯片,-3.7,109078979.2,5.0,49.0
固态电池,-3.24,466830848.0,20.0,145.0
水产养殖,-5.55,25817933.4,2.0,15.0
碳交易,-3.63,260329675.2,15.0,120.0
社区团购,-4.65,60928163.2,2.0,36.0
6G概念,-4.91,51480694.4,1.0,26.0
商业航天,-4.55,152974214.4,7.0,145.0
RCEP概念,-3.81,19678719.3,3.0,20.0
有机硅,-3.77,29690696.0,1.0,30.0
无线充电,-3.95,188645593.6,5.0,36.0
数字阅读,-5.96,20096358.8,0.0,19.0
虚拟电厂,-4.65,61978340.8,1.0,51.0
拼多多概念,-5.71,13078443.8,5.0,20.0
eSIM,-3.15,29685512.0,2.0,8.0
C2M概念,-4.57,30026750.4,6.0,33.0
盲盒经济,-5.8,11610415.8,1.0,10.0
鸿蒙概念,-5.12,214013371.2,4.0,101.0
第三代半导体,-2.67,171828505.6,16.0,94.0
刀片电池,-3.92,94197374.4,1.0,12.0
草甘膦,-2.89,16149593.8,2.0,12.0
氦气概念,-2.64,9434721.8,2.0,9.0
MicroLED,-3.57,47592577.6,3.0,17.0
屏下摄像,-2.98,53866425.6,2.0,8.0
EDA概念,-3.3,24922800.9,1.0,13.0
装配建筑,-4.8,148274243.2,7.0,82.0
肝素概念,-0.72,20635390.5,3.0,10.0
汽车拆解,-4.83,25382628.4,1.0,17.0
商汤概念,-5.2,48178401.6,1.0,13.0
疫苗冷链,-3.31,49413572.8,4.0,23.0
网红直播,-5.8,167769190.4,9.0,117.0
辅助生殖,-4.23,52150206.4,3.0,50.0
代糖概念,-3.31,13300069.4,1.0,14.0
蚂蚁概念,-3.96,507259596.8,9.0,48.0
长寿药,-1.36,13373829.3,5.0,10.0
中芯概念,-2.44,231858187.2,9.0,52.0
退税商店,-3.8,15387896.5,1.0,9.0
尾气治理,-4.66,22183465.8,4.0,28.0
地塞米松,-4.08,8097539.4,0.0,10.0
抖音小店,-5.37,22097577.0,4.0,20.0
免税概念,-3.19,99588433.6,8.0,22.0
湖北自贸,-4.05,34989536.0,1.0,27.0
北交所概念,-3.91,35616620.8,1.0,26.0
地摊经济,-3.65,62991110.4,6.0,28.0
抖音概念(字节概念),-6.45,76700470.4,6.0,70.0
数据中心,-4.61,610243686.4,21.0,177.0
天基互联,-4.99,53026233.6,2.0,38.0
车联网(车路云),-4.86,540678630.4,12.0,205.0
RCS概念,-6.57,19761688.5,1.0,22.0
特高压,-3.62,112349700.8,11.0,74.0
半导体概念,-3.12,758059238.4,46.0,288.0
氮化镓,-2.71,94317100.8,9.0,39.0
WiFi,-3.85,53594747.2,4.0,23.0
医废处理,-4.53,20046814.6,0.0,33.0
消毒剂,-3.57,53143905.6,7.0,52.0
远程办公,-6.37,70768038.4,0.0,39.0
口罩,-4.55,270128625.6,13.0,147.0
降解塑料,-4.03,66522393.6,6.0,59.0
HIT电池,-3.86,66155766.4,4.0,34.0
转基因,-4.54,12101216.2,1.0,15.0
流感,-3.36,129830049.6,12.0,96.0
传感器,-4.6,123037132.8,6.0,89.0
广电,-6.05,25477890.5,1.0,27.0
云游戏,-6.52,30606128.0,0.0,26.0
MiniLED,-3.81,91195206.4,9.0,51.0
3D摄像头,-2.93,55829868.8,1.0,10.0
新能源车,-3.93,1089053619.2,62.0,535.0
CRO,-3.33,49506014.4,3.0,35.0
胎压监测,-5.04,29942494.4,0.0,28.0
IPv6,-3.62,56661024.0,2.0,10.0
白酒,-2.99,367640513.6,4.0,45.0
维生素,-3.07,41280976.0,4.0,26.0
阿兹海默,-1.76,13658972.0,3.0,10.0
无线耳机,-4.09,217965723.2,7.0,78.0
乳业,-4.55,46105590.4,2.0,26.0
国产芯片,-3.78,958355686.4,36.0,325.0
MLCC,-4.2,18125325.9,0.0,13.0
医疗美容,-3.72,98816012.8,4.0,63.0
农业种植,-4.93,74708792.0,6.0,80.0
鸡肉概念,-2.91,36712129.6,0.0,20.0
智慧政务,-6.21,60368288.0,2.0,77.0
VPN,-4.19,30794260.8,3.0,18.0
光刻机(胶),-4.35,79568756.8,3.0,82.0
数字货币,-5.27,84225176.0,4.0,73.0
猪肉概念,-3.78,85948640.0,2.0,35.0
3D玻璃,-4.67,27755752.0,1.0,17.0
UWB概念,-5.52,39604678.4,0.0,20.0
标准普尔,-2.04,5712273612.8,217.0,830.0
PCB,-4.35,99657028.8,5.0,84.0
ETC,-5.08,36601222.4,3.0,42.0
垃圾分类,-3.8,77427305.6,8.0,94.0
青蒿素,-2.68,27641635.2,2.0,9.0
单抗概念,-2.21,136778070.4,4.0,44.0
GDR,-0.49,152756425.6,4.0,7.0
富时罗素,-2.34,6232670924.8,240.0,1040.0
人造肉,-4.97,17861156.7,1.0,17.0
电子烟,-4.13,92514393.6,4.0,47.0
氢能源,-3.55,464331110.4,32.0,211.0
超级真菌,-2.63,48940880.0,2.0,19.0
数字孪生,-5.8,96726537.6,4.0,75.0
边缘计算,-4.67,273871513.6,11.0,113.0
超清视频,-4.85,235078468.8,9.0,90.0
工业大麻,-4.23,42672249.6,6.0,39.0
纳米银,-4.89,10345955.6,0.0,10.0
华为概念,-4.75,1258705254.4,46.0,663.0
电子竞技,-5.14,310393588.8,2.0,34.0
冷链物流,-3.61,149225806.4,16.0,96.0
纾困概念,-5.27,43514600.0,2.0,49.0
进口博览,-3.66,25147024.4,2.0,14.0
京东金融,-3.13,23520060.7,3.0,8.0
影视概念,-6.37,58117171.2,2.0,61.0
百度概念,-5.78,255227635.2,10.0,134.0
天然气,-2.58,504241894.4,26.0,100.0
富士康,-3.77,41216916.8,5.0,29.0
体外诊断,-3.7,96003380.8,7.0,59.0
OLED,-3.81,204132985.6,15.0,114.0
知识产权,-6.31,37624912.0,0.0,40.0
东北振兴,-4.2,64490972.8,5.0,52.0
互联医疗,-4.49,509417728.0,5.0,96.0
独角兽,-4.25,515301683.2,15.0,113.0
乡村振兴,-5.2,137444262.4,8.0,130.0
小米概念,-4.45,290914584.0,15.0,192.0
工业互联,-4.47,417391379.2,14.0,171.0
万达概念,-4.39,58828771.2,1.0,14.0
区块链,-5.28,824429619.2,22.0,214.0
新零售,-4.74,262569115.2,11.0,130.0
养老金,-2.11,305712804.8,32.0,145.0
租售同权,-5.21,43975315.2,1.0,17.0
MSCI中国,-0.79,6546741324.8,189.0,374.0
壳资源,-6.23,25704907.8,6.0,72.0
可燃冰,-1.89,30001592.0,5.0,9.0
昨日触板,-6.8,24967393.0,1.0,38.0
昨日连板,0.39,18738922.4,6.0,7.0
昨日涨停,-2.34,67748640.0,28.0,61.0
大飞机,-3.66,170625849.6,5.0,94.0
雄安新区,-4.42,269970936.0,15.0,149.0
贬值受益,-4.09,196167691.2,17.0,136.0
超级品牌,-1.1,880920345.6,12.0,20.0
工业4.0,-4.51,260080980.8,17.0,116.0
军民融合,-4.11,284266912.0,16.0,166.0
共享经济,-4.18,23101384.8,4.0,14.0
精准医疗,-4.31,59669902.4,3.0,42.0
钛白粉,-4.0,13653575.4,0.0,11.0
深股通,-3.08,2938249318.4,157.0,1202.0
股权转让,-5.07,18481688.8,4.0,33.0
无人驾驶,-4.23,541763558.4,24.0,216.0
增强现实,-5.78,59547105.6,2.0,45.0
人工智能,-5.28,916530304.0,36.0,535.0
深证100R,-0.68,1291360307.2,32.0,66.0
创业板综,-4.89,1285033062.4,94.0,1270.0
海绵城市,-4.07,28975475.2,4.0,34.0
高送转,-3.84,343220779.2,20.0,193.0
虚拟现实,-5.47,332058288.0,11.0,214.0
PPP模式,-3.88,237454918.4,20.0,133.0
健康中国,-4.28,151398158.4,6.0,96.0
证金持股,-1.02,3742394905.6,91.0,144.0
航母概念,-1.99,118235921.6,10.0,27.0
5G概念,-4.28,806201651.2,30.0,291.0
2025规划,-3.41,379162564.8,14.0,67.0
一带一路,-3.3,1365951923.2,74.0,362.0
券商概念,-1.56,417663640.0,5.0,52.0
量子通信,-4.19,131786257.6,4.0,46.0
赛马概念,-6.84,1949176.7,0.0,4.0
体育产业,-5.68,84333804.8,5.0,69.0
沪股通,-2.32,6068324838.4,232.0,1048.0
人脑工程,-6.85,34082212.8,0.0,20.0
上证380,-1.7,771320268.8,72.0,305.0
无人机,-4.85,256988363.2,8.0,155.0
超级电容,-3.59,61243379.2,3.0,31.0
中证500,-1.62,1323721190.4,88.0,407.0
充电桩,-3.78,388434676.8,21.0,207.0
全息技术,-6.76,14333376.0,1.0,10.0
免疫治疗,-3.26,45889595.2,4.0,39.0
IPO受益,-3.2,222951278.4,9.0,48.0
国产软件,-5.78,308608585.6,4.0,228.0
小金属概念,-2.85,268214148.8,15.0,96.0
基因测序,-4.44,52280004.8,1.0,52.0
在线旅游,-4.8,22397232.3,2.0,24.0
氟化工,-2.1,57500675.2,8.0,24.0
阿里概念,-4.51,300082670.4,11.0,101.0
举牌,-2.24,16080106.4,3.0,9.0
京津冀,-4.14,59567841.6,2.0,53.0
国企改革,-3.26,3709558630.4,194.0,1153.0
燃料电池,-4.04,249861542.4,15.0,132.0
智能家居,-4.27,347666862.4,15.0,140.0
超导概念,-2.86,23655690.4,3.0,12.0
粤港自贸,-4.37,106389216.0,6.0,60.0
独家药品,-2.23,75937000.0,5.0,36.0
病毒防治,-3.21,154668736.0,15.0,104.0
蓝宝石,-2.24,52639264.0,3.0,17.0
沪企改革,-4.76,98929656.0,4.0,36.0
彩票概念,-5.29,38482232.0,1.0,21.0
生态农业,-4.35,27449336.0,3.0,40.0
医疗器械概念,-4.05,455969075.2,24.0,283.0
国家安防,-5.47,162266980.8,8.0,112.0
苹果概念,-4.38,259223820.8,7.0,121.0
电商概念,-4.55,654554803.2,34.0,292.0
婴童概念,-5.16,122787182.4,12.0,128.0
在线教育,-6.78,149027324.8,0.0,119.0
智能电视,-3.39,28839923.2,2.0,12.0
网络安全,-4.86,493785907.2,9.0,125.0
养老概念,-4.81,287901560.0,10.0,108.0
特斯拉,-4.17,448686873.6,11.0,199.0
上海自贸,-4.52,96575188.8,3.0,31.0
手游概念,-6.88,76091640.0,1.0,48.0
智能穿戴,-4.46,266213275.2,9.0,107.0
智能机器,-4.75,329735380.8,17.0,158.0
创业成份,-1.88,597086080.0,16.0,84.0
互联金融,-3.27,1937780556.8,47.0,164.0
B股,-2.72,42926646.4,8.0,73.0
中超概念,-3.17,22377119.0,2.0,6.0
大数据,-5.38,499952614.4,17.0,293.0
土地流转,-5.37,43803600.0,1.0,47.0
北斗导航,-5.02,93126652.8,3.0,74.0
智慧城市,-5.72,245447576.0,6.0,210.0
通用航空,-3.96,113026409.6,4.0,37.0
海洋经济,-2.74,70664969.6,6.0,20.0
地热能,-3.81,9317667.8,2.0,11.0
3D打印,-3.99,56652217.6,4.0,60.0
石墨烯,-4.28,82102473.6,3.0,67.0
中药概念,-3.99,196907568.0,8.0,138.0
食品安全,-4.99,33000819.2,2.0,41.0
上证180_,-0.02,4317321216.0,98.0,81.0
上证50_,0.79,2719480729.6,37.0,13.0
央视50_,-0.61,1553672064.0,20.0,30.0
油气设服,-3.3,202696460.8,11.0,52.0
参股保险,-3.32,587071411.2,11.0,72.0
页岩气,-3.1,277755294.4,10.0,31.0
海工装备,-1.61,119128043.2,14.0,28.0
参股新三板,-4.16,140580286.4,7.0,97.0
水利建设,-3.98,216359094.4,16.0,91.0
融资融券,-3.42,9189124915.2,458.0,3173.0
风能,-2.31,659877632.0,49.0,169.0
长江三角,-4.05,834463718.4,40.0,367.0
铁路基建,-3.71,308206294.4,16.0,102.0
西部大开发,-3.71,1089304576.0,67.0,530.0
太阳能,-3.45,752580480.0,50.0,353.0
智能电网,-4.21,184282273.6,12.0,163.0
LED,-4.3,132612081.6,10.0,84.0
云计算,-4.97,806520192.0,21.0,212.0
稀土永磁,-3.27,91438881.6,3.0,58.0
核能核电,-3.17,286934800.0,24.0,116.0
锂电池,-3.56,744672179.2,43.0,341.0
预盈预增,-4.13,1147559680.0,94.0,749.0
预亏预减,-4.8,566675225.6,38.0,538.0
深成500,-1.61,2200093516.8,95.0,398.0
股权激励,-4.01,441786444.8,20.0,186.0
滨海新区,-4.16,21525318.9,0.0,21.0
移动支付,-4.99,350500179.2,4.0,69.0
物联网,-4.99,822932582.4,24.0,338.0
机构重仓,-3.76,4319093452.8,142.0,822.0
深圳特区,-4.12,923681305.6,37.0,304.0
生物疫苗,-3.44,107701414.4,2.0,70.0
黄金概念,-2.63,148679971.2,13.0,44.0
基金重仓,-2.01,1087745996.8,28.0,140.0
QFII重仓,-4.47,334532928.0,28.0,247.0
成渝特区,-3.03,235020972.8,13.0,74.0
转债标的,-3.46,770176716.8,57.0,450.0
参股银行,-3.36,1140004121.6,41.0,185.0
参股期货,-2.95,314866724.8,3.0,44.0
新材料,-3.28,401429520.0,40.0,307.0
社保重仓,-1.38,42820864.0,10.0,19.0
稀缺资源,-1.91,303428769.6,14.0,64.0
参股券商,-3.29,419449897.6,17.0,117.0
化工原料,-2.86,114088068.8,15.0,53.0
ST股,-4.81,43416481.6,6.0,119.0
网络游戏,-6.64,92453633.6,1.0,71.0
创投,-4.67,461372774.4,25.0,273.0
中字头,-0.49,1664995225.6,49.0,55.0
次新股,-3.58,73280710.4,11.0,81.0
HS300_,-0.27,5735351961.6,138.0,159.0
AH股,-0.38,3341912115.2,72.0,76.0
AB股,-3.67,139546388.8,9.0,64.0
节能环保,-3.97,367583955.2,44.0,365.0
新能源,-3.04,574799257.6,30.0,178.0
煤化工,-1.92,249250006.4,15.0,58.0
军工,-4.32,576454502.4,37.0,465.0
首发经济,-1.77,24705946.4,12.0,18.0
冰雪经济,-0.27,20578031.4,16.0,15.0
人形机器人,3.39,92180115.2,54.0,6.0
谷子经济,0.2,45913702.4,36.0,21.0
智谱AI,0.2,37485084.8,18.0,14.0
并购重组概念,0.14,129577243.2,53.0,27.0
华为海思,0.84,73968084.8,24.0,15.0
房屋检测,0.83,21417726.2,27.0,8.0
AI眼镜,0.91,108884649.6,46.0,23.0
荣耀概念,0.74,96757982.4,40.0,11.0
财税数字化,0.52,47891766.4,27.0,13.0
玻璃基板,0.72,53004083.2,21.0,11.0
合成生物,0.79,119751961.6,79.0,30.0
锂矿概念,1.23,243473131.2,30.0,7.0
AI语料,-1.04,34755540.8,12.0,13.0
碳纤维,1.56,33899360.0,29.0,4.0
AI制药,0.12,12040474.9,8.0,5.0
Kimi概念,-0.9,47717460.8,9.0,16.0
铜缆高速连接,5.75,58798568.0,29.0,3.0
低空经济,1.14,306900939.2,175.0,53.0
娃哈哈概念,0.87,9787725.6,16.0,4.0
AIPC,1.35,88051569.6,34.0,6.0
可控核聚变,0.53,39883564.8,17.0,5.0
AI手机,1.48,79846404.8,28.0,6.0
英伟达概念,1.01,128535448.0,33.0,13.0
柔性屏(折叠屏),0.22,96197131.2,50.0,23.0
Sora概念,-0.62,35523968.0,17.0,22.0
微盘股,-0.3,69885774.4,195.0,195.0
飞行汽车(eVTOL),2.32,73063203.2,64.0,3.0
PEEK材料概念,4.26,25648868.9,25.0,0.0
小米汽车,1.68,322891118.4,61.0,7.0
东盟自贸区概念,1.89,17897642.0,9.0,5.0
多模态AI,0.68,79113443.2,32.0,13.0
高带宽内存,0.32,14002069.6,9.0,4.0
短剧互动游戏,-0.42,36715380.8,15.0,11.0
新型工业化,0.99,151169544.0,68.0,20.0
星闪概念,0.46,51020977.6,21.0,12.0
BC电池,1.14,38520588.8,17.0,5.0
SPD概念,-1.45,7057896.4,6.0,5.0
减肥药,0.6,39268137.6,21.0,5.0
机器人执行器,2.54,38218396.8,24.0,0.0
高压快充,3.0,37834651.2,38.0,3.0
空间计算,0.14,12800448.5,13.0,8.0
裸眼3D,-0.72,30885224.0,9.0,12.0
混合现实,1.31,98873672.0,22.0,5.0
央企改革,0.97,3525495782.4,365.0,83.0
中特估,1.06,2389841024.0,73.0,6.0
液冷概念,0.93,103687051.2,41.0,18.0
存储芯片,1.19,100456614.4,38.0,14.0
光通信模块,1.47,87798057.6,38.0,18.0
数据要素,0.2,175797731.2,70.0,49.0
算力概念,0.14,650957388.8,72.0,65.0
ERP概念,1.24,22432436.9,12.0,5.0
MLOps概念,-0.54,18045451.6,5.0,4.0
同步磁阻电机,2.78,4982616.6,5.0,1.0
时空大数据,-0.48,14286567.9,9.0,13.0
数字水印,-2.27,10766523.5,4.0,13.0
CPO概念,0.94,134947753.6,30.0,15.0
AI芯片,0.24,123718296.0,17.0,9.0
ChatGPT概念,-0.11,213894969.6,37.0,36.0
电子后视镜,0.97,33071456.0,15.0,8.0
毫米波概念,1.26,45994763.2,29.0,8.0
蒙脱石散,0.37,5852270.0,6.0,5.0
血氧仪,-0.54,13417416.1,7.0,7.0
第四代半导体,1.56,11646556.3,3.0,1.0
熊去氧胆酸,0.65,35088488.0,17.0,4.0
PLC概念,1.7,32159371.2,9.0,0.0
数据确权,-0.83,28708892.8,11.0,23.0
抗菌面料,1.17,7872674.0,11.0,4.0
跨境电商,0.96,133615793.6,87.0,40.0
复合集流体,0.61,18618046.6,17.0,8.0
破净股,1.05,2036756838.4,339.0,58.0
AIGC概念,0.07,196756819.2,59.0,44.0
Web3.0,0.27,47028051.2,18.0,25.0
供销社概念,0.76,13832919.8,10.0,3.0
科创板做市股,1.32,184123944.0,37.0,4.0
科创板做市商,2.19,190343163.2,14.0,0.0
创新药,0.87,152382806.4,66.0,18.0
世界杯,0.56,269658763.2,12.0,7.0
信创,-0.04,347613641.6,126.0,105.0
熔盐储能,2.15,7272103.8,7.0,2.0
空气能热泵,1.64,116603840.0,26.0,6.0
Chiplet概念,0.71,69939875.2,21.0,7.0
减速器,2.54,50984256.0,54.0,5.0
轮毂电机,0.74,5577758.1,6.0,2.0
生物质能发电,1.51,20604283.8,20.0,5.0
TOPCon电池,1.03,63659099.2,33.0,8.0
光伏高速公路,3.24,11099141.6,7.0,0.0
钒电池,1.54,52183974.4,19.0,2.0
钙钛矿电池,1.0,61281217.6,24.0,6.0
汽车一体化压铸,1.65,30568424.0,26.0,3.0
麒麟电池,1.58,126947244.8,8.0,1.0
机器人概念,1.47,587332915.2,337.0,95.0
汽车热管理,1.25,69242512.0,64.0,14.0
F5G概念,1.81,58646315.2,17.0,6.0
超超临界发电,1.97,91280113.6,41.0,1.0
粮食概念,0.57,20896718.1,20.0,6.0
痘病毒防治,0.34,65733361.6,38.0,17.0
数字哨兵,1.56,8459627.7,9.0,3.0
千金藤素,0.17,14057592.6,2.0,3.0
噪声防治,-0.35,3127034.1,2.0,6.0
新型城镇化,-0.01,42870393.6,53.0,41.0
户外露营,0.29,12061529.3,15.0,9.0
肝炎概念,0.79,43046060.8,32.0,10.0
统一大市场,1.07,37175331.2,31.0,8.0
建筑节能,0.77,20078452.5,29.0,11.0
电子身份证,-0.08,32640948.8,19.0,16.0
托育服务,-0.81,8513645.4,7.0,6.0
啤酒概念,1.29,25559782.1,15.0,2.0
中俄贸易概念,0.61,47042652.8,46.0,12.0
跨境支付,0.42,1152483276.8,33.0,16.0
土壤修复,-0.76,20011690.9,19.0,15.0
智慧灯杆,0.64,12891034.0,16.0,9.0
净水概念,1.08,120093611.2,15.0,3.0
民爆概念,2.23,17116549.8,15.0,2.0
气溶胶检测,-0.04,21079255.2,7.0,4.0
东数西算,-0.48,101927993.6,25.0,32.0
重组蛋白,0.5,15049829.1,11.0,3.0
数字经济,0.35,169154337.6,86.0,70.0
新冠药物,0.68,55775984.0,35.0,19.0
百元股,0.86,1170041446.4,61.0,14.0
地下管网,0.41,29960206.4,27.0,15.0
电子纸概念,0.88,36223409.6,10.0,4.0
幽门螺杆菌概念,0.97,48556404.8,37.0,12.0
虚拟数字人,-0.35,347379822.4,36.0,42.0
DRG/DIP,-0.83,13550714.0,6.0,8.0
低价股,-0.11,193428009.6,106.0,83.0
动力电池回收,1.32,70787835.2,30.0,7.0
昨日连板_含一字,4.71,7514576.3,9.0,3.0
昨日涨停_含一字,3.99,23441738.8,24.0,8.0
EDR概念,1.21,26165869.1,9.0,5.0
IGBT概念,1.26,198779563.2,34.0,3.0
数据安全,0.08,92798963.2,38.0,39.0
调味品概念,1.12,74685403.2,28.0,3.0
预制菜概念,1.13,68494467.2,45.0,11.0
绿色电力,1.57,495615385.6,113.0,15.0
培育钻石,0.7,14751075.4,8.0,6.0
职业教育,0.08,65449320.0,37.0,32.0
发电机概念,0.93,11858334.7,14.0,6.0
华为欧拉,-0.25,31008176.0,8.0,7.0
PVDF概念,0.85,25907765.0,10.0,4.0
环氧丙烷,1.22,33330995.2,12.0,3.0
磷化工,0.6,71356465.6,31.0,11.0
元宇宙概念,0.18,453314918.4,75.0,60.0
国资云概念,0.04,33707889.6,9.0,9.0
植物照明,1.79,16339442.4,12.0,4.0
碳基材料,1.13,18245008.2,14.0,4.0
专精特新,1.17,450607308.8,569.0,186.0
工业母机,1.3,120714524.8,68.0,15.0
抽水蓄能,1.73,93948684.8,29.0,3.0
激光雷达,0.54,43965963.2,21.0,10.0
内贸流通,0.51,151094944.0,113.0,50.0
宁组合,1.24,406192456.0,24.0,0.0
茅指数,1.21,1298266342.4,41.0,0.0
机器视觉,1.12,47453742.4,49.0,18.0
NFT概念,-0.28,51215819.2,27.0,27.0
毛发医疗,0.16,9316578.3,9.0,4.0
华为昇腾,0.09,35329032.0,10.0,13.0
空间站概念,0.74,19769418.8,16.0,2.0
宠物经济,1.27,24573429.6,29.0,7.0
REITs概念,0.31,88102396.8,16.0,7.0
工程机械概念,2.47,92556816.0,41.0,7.0
快递概念,1.47,60154145.6,33.0,9.0
储能,1.77,778546611.2,267.0,53.0
钠离子电池,1.42,195835265.6,39.0,11.0
CAR-T细胞疗法,0.24,41717315.2,15.0,7.0
换电概念,1.54,85335216.0,38.0,10.0
华为汽车,1.59,154824844.8,88.0,12.0
核污染防治,0.27,39598024.0,19.0,10.0
电子车牌,-1.14,16331083.7,7.0,11.0
工业气体,0.25,38375209.6,17.0,9.0
化债(AMC)概念,0.75,105918596.8,48.0,13.0
低碳冶金,1.17,31350830.4,7.0,0.0
光伏建筑一体化,1.32,109385955.2,64.0,17.0
碳化硅,1.03,56935832.0,28.0,7.0
被动元件,0.75,39119035.2,23.0,3.0
磁悬浮概念,2.72,76675956.8,27.0,2.0
化妆品概念,1.66,69053313.6,41.0,13.0
注射器概念,0.18,7668319.7,5.0,7.0
快手概念,0.77,27323937.6,17.0,14.0
注册制次新股,3.24,72130209.6,69.0,10.0
生物识别,0.23,105732822.4,33.0,14.0
汽车芯片,1.5,111478929.6,45.0,9.0
固态电池,1.18,474609561.6,124.0,37.0
水产养殖,0.24,26316243.7,9.0,7.0
碳交易,0.88,263186396.8,89.0,42.0
社区团购,1.58,61493747.2,29.0,8.0
6G概念,1.17,51993008.0,18.0,7.0
商业航天,0.85,154545945.6,107.0,44.0
RCEP概念,1.38,19895002.6,18.0,5.0
有机硅,1.58,30011840.0,29.0,2.0
无线充电,1.35,192645163.2,34.0,6.0
数字阅读,1.47,20350241.1,12.0,7.0
虚拟电厂,2.09,63230134.4,47.0,4.0
拼多多概念,1.97,13373097.2,18.0,7.0
eSIM,0.12,29857345.6,6.0,4.0
C2M概念,-0.67,29980787.2,21.0,18.0
盲盒经济,2.02,11823087.1,9.0,2.0
鸿蒙概念,0.13,216053014.4,58.0,41.0
第三代半导体,0.95,173393419.2,80.0,30.0
刀片电池,1.28,96598760.0,12.0,1.0
草甘膦,-0.2,16179562.2,9.0,5.0
氦气概念,0.34,9495411.1,6.0,4.0
MicroLED,-0.38,47853814.4,11.0,8.0
屏下摄像,0.96,54515081.6,9.0,1.0
EDA概念,1.18,25209946.5,11.0,2.0
装配建筑,0.71,149829940.8,64.0,23.0
肝素概念,1.09,20815384.9,12.0,1.0
汽车拆解,1.81,25833073.8,16.0,2.0
商汤概念,1.07,48746798.4,9.0,5.0
疫苗冷链,0.26,49668452.8,19.0,8.0
网红直播,0.84,169690064.0,81.0,44.0
辅助生殖,0.77,52621468.8,38.0,12.0
代糖概念,1.55,13505950.6,15.0,0.0
蚂蚁概念,0.79,515869516.8,38.0,16.0
长寿药,-0.96,13267001.9,7.0,8.0
中芯概念,1.26,235249782.4,48.0,12.0
退税商店,1.84,15672839.8,8.0,2.0
尾气治理,0.85,22450513.1,23.0,8.0
地塞米松,0.51,8168102.5,8.0,1.0
抖音小店,1.29,21987791.0,16.0,7.0
免税概念,0.08,100247112.0,19.0,11.0
湖北自贸,1.56,35247076.8,21.0,5.0
北交所概念,1.03,35959678.4,21.0,6.0
